Branch Code,City,Age,Avg. Annual Income/Month,Balance Q1,NumOfProducts Q1,HasCrCard Q1,ActiveMember Q1,Balance Q2,NumOfProducts Q2,HasCrCard Q2,ActiveMember Q2,Balance Q3,NumOfProducts Q3,HasCrCard Q3,ActiveMember Q3,Balance Q4,NumOfProducts Q4,HasCrCard Q4,ActiveMember Q4
1022,Surabaya,23,20000000,17652985.77,2,1,0,17621350.77,2,1,1,17302330.77,2,1,1,17302330.77,2,1,0
1021,Surabaya,47,29000000,47407572.75,1,1,0,47407572.75,1,1,0,47407572.75,1,1,0,47728790.75,1,1,1
1023,Surabaya,29,36000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,756385.18,2,1,1
1024,Surabaya,42,39000000,140172824.1,1,1,1,140098857.1,1,1,1,139952147.1,1,1,1,140179606.1,1,1,1
1022,Surabaya,69,19000000,109741440.0,1,1,1,109772468.0,1,1,1,110228129.0,1,1,1,110697501.0,1,1,1
1024,Surabaya,52,23000000,180283785.8,2,0,1,180247742.8,2,0,1,180628579.8,2,0,1,180296652.8,2,1,1
1023,Surabaya,32,13000000,172396595.6,2,1,1,172396595.6,2,1,0,172584064.6,3,1,1,172584064.6,3,1,0
1021,Surabaya,25,11000000,16249304.49,1,1,0,16100190.49,1,1,1,16100190.49,1,1,0,15822785.49,1,1,1
1023,Surabaya,41,42000000,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1023,Surabaya,69,30000000,83111164.52,2,1,1,83127543.52,2,1,1,83127543.52,2,1,0,83105391.52,2,1,1
1023,Surabaya,46,26000000,0.0,2,1,1,1004479.72,2,1,1,659484.72,2,1,1,996637.72,2,1,1
1021,Surabaya,38,33000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1024,Surabaya,61,29000000,59734261.22,2,1,1,59522481.22,2,1,1,59185064.22,2,1,1,58955369.22,2,1,1
1022,Surabaya,49,19000000,106084570.8,2,1,1,105867656.8,2,1,1,105632393.8,2,1,1,105838836.8,2,1,1
1022,Surabaya,57,28000000,11940372.84,1,1,0,12174575.84,2,1,1,12524889.84,2,1,1,12524889.84,2,1,0
1021,Surabaya,40,16000000,0.0,1,0,0,740999.18,1,0,1,877314.18,1,0,1,1288000.18,1,1,1
1021,Surabaya,22,4000000,90954257.85,2,1,1,90490805.85,2,1,1,90174476.85,2,1,1,89770561.85,2,1,1
1024,Surabaya,34,39000000,74193723.2,1,1,1,73928379.2,1,1,1,73928379.2,2,1,0,74343708.2,2,1,1
1022,Surabaya,31,29000000,136946124.9,2,1,1,136784385.9,2,1,1,136784385.9,2,1,0,136589592.9,2,1,1
1022,Surabaya,55,27000000,101466764.3,1,1,1,101693899.3,1,1,1,101223560.3,1,1,1,101657935.3,1,1,1
1021,Surabaya,33,17000000,131110278.6,2,0,0,130940250.6,2,0,1,130940250.6,2,0,0,130556232.6,2,1,1
1022,Surabaya,55,15000000,175155257.4,2,1,1,175155257.4,2,1,0,175155257.4,2,1,0,175155257.4,2,1,0
1021,Surabaya,30,19000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1021,Surabaya,43,33000000,88128756.15,2,1,1,88128756.15,2,1,0,88477822.15,2,1,1,88617245.15,2,1,1
1022,Surabaya,43,16000000,35447344.12,1,1,0,35447344.12,1,1,0,35228694.12,1,1,1,35116101.12,1,1,1
1022,Surabaya,38,58000000,92519839.28,2,1,0,92800052.28,2,1,1,93138979.28,3,1,1,93471936.28,3,1,1
1024,Surabaya,41,32000000,54459430.27,2,1,0,54459430.27,2,1,0,54459430.27,2,1,0,54682616.27,2,1,1
1023,Surabaya,47,19000000,106501829.3,1,1,1,106501829.3,1,1,0,106501829.3,1,1,0,106883753.3,1,1,1
1023,Surabaya,70,15000000,14445924.08,2,1,0,14445924.08,2,1,0,14274384.08,2,1,1,14407604.08,2,1,1
1023,Surabaya,31,39000000,129186346.9,1,1,1,129667814.9,1,1,1,130075919.9,1,1,1,130244013.9,1,1,1
1021,Surabaya,23,21000000,171482078.1,1,1,1,171014323.1,1,1,1,171014323.1,1,1,0,171014323.1,2,1,0
1022,Surabaya,39,44000000,124444360.2,2,1,1,124444360.2,2,1,0,124634472.2,2,1,1,124634472.2,2,1,0
1024,Surabaya,62,30000000,16268454.62,1,1,0,15982154.62,1,1,1,16224398.62,2,1,1,16363828.62,2,1,1
1023,Surabaya,59,23000000,130438901.3,2,0,0,129969042.3,2,0,1,129856419.3,2,0,1,129506743.3,2,1,1
1023,Surabaya,68,27000000,0.0,2,1,1,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1021,Surabaya,27,21000000,0.0,1,1,0,1071823.3,1,1,1,876336.3,1,1,1,876336.3,1,1,0
1021,Surabaya,43,16000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1023,Surabaya,26,36000000,100996676.0,1,1,1,100996676.0,1,1,0,100681187.0,1,1,1,101162478.0,1,1,1
1023,Surabaya,36,47000000,19528301.25,1,1,1,19347591.25,1,1,1,18904434.25,2,1,1,18661938.25,2,1,1
1022,Surabaya,44,44000000,20539029.2,2,1,0,20706873.2,2,1,1,20230212.2,2,1,1,20172746.2,3,1,1
1021,Surabaya,40,56000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,1331589.22,1,1,1
1022,Surabaya,28,37000000,144239616.8,1,1,1,144043125.8,1,1,1,144043125.8,1,1,0,144043125.8,1,1,0
1024,Surabaya,42,21000000,0.0,2,1,1,1511815.8,2,1,1,1913996.8,2,1,1,1913996.8,3,1,0
1021,Surabaya,40,28000000,0.0,1,1,1,875397.46,1,1,1,1155621.46,1,1,1,789703.46,2,1,1
1023,Surabaya,58,16000000,153918420.0,4,1,1,153918420.0,4,1,0,154126092.0,5,1,1,154126092.0,5,1,0
1021,Surabaya,33,26000000,56744768.33,1,1,0,56571067.33,1,1,1,56571067.33,1,1,0,56195103.33,1,1,1
1021,Surabaya,36,17000000,88992908.27,1,0,1,89171625.27,1,0,1,88926075.27,1,0,1,88926075.27,2,1,0
1024,Surabaya,68,19000000,39414353.32,1,1,0,39414353.32,1,1,0,39775868.32,1,1,1,39276373.32,1,1,1
1024,Surabaya,47,24000000,18207123.28,2,0,0,17977553.28,2,0,1,17809321.28,2,0,1,17959797.28,2,1,1
1022,Surabaya,40,42000000,32023279.18,2,1,1,31607172.18,2,1,1,31467497.18,2,1,1,31704487.18,2,1,1
1024,Surabaya,31,19000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1024,Surabaya,45,22000000,41390864.64,2,1,0,40914871.64,2,1,1,40914871.64,2,1,0,41403543.64,2,1,1
1023,Surabaya,43,15000000,143277693.5,1,1,1,142896663.5,1,1,1,142896663.5,1,1,0,142667426.5,1,1,1
1023,Surabaya,53,29000000,19830886.22,1,1,1,20006362.22,1,1,1,20006362.22,1,1,0,19823316.22,1,1,1
1023,Surabaya,24,19000000,67139060.14,1,1,0,67114320.14,1,1,1,67114320.14,1,1,0,67114320.14,1,1,0
1021,Surabaya,35,56000000,134544563.3,1,1,1,134544563.3,1,1,0,134416174.3,1,1,1,133943303.3,1,1,1
1021,Surabaya,70,28000000,113390334.9,2,1,0,113311101.9,2,1,1,113154213.9,2,1,1,113607190.9,2,1,1
1021,Surabaya,56,27000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,232143.34,2,1,1
1024,Surabaya,50,16000000,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1023,Surabaya,51,30000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1023,Surabaya,66,16000000,18880285.79,1,1,0,18880285.79,1,1,0,18880285.79,1,1,0,18880285.79,2,1,0
1022,Surabaya,60,30000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1023,Surabaya,28,36000000,99737003.6,3,1,0,100055182.6,3,1,1,100055182.6,3,1,0,100118287.6,3,1,1
1023,Surabaya,53,16000000,0.0,2,1,0,1208586.0,2,1,1,1208586.0,2,1,0,1208586.0,2,1,0
1021,Surabaya,69,26000000,28120427.4,1,1,0,28594222.4,1,1,1,29009204.4,1,1,1,29058493.4,1,1,1
1023,Surabaya,39,50000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1022,Surabaya,24,11000000,75654992.0,1,1,1,75510429.0,1,1,1,75283307.0,2,1,1,75002492.0,2,1,1
1023,Surabaya,36,55000000,149998684.7,2,1,0,149902067.7,2,1,1,150132342.7,2,1,1,150132342.7,2,1,0
1024,Surabaya,48,19000000,0.0,2,1,0,1407147.04,2,1,1,1467656.04,3,1,1,1351200.04,3,1,1
1022,Surabaya,54,27000000,88200179.1,1,1,1,88551750.1,1,1,1,88551750.1,1,1,0,88551750.1,1,1,0
1021,Surabaya,56,24000000,118681573.8,2,1,0,118669960.8,2,1,1,118232156.8,2,1,1,117773514.8,2,1,1
1024,Surabaya,53,17000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1024,Surabaya,46,28000000,51675225.99,3,1,0,51720122.99,3,1,1,51701594.99,3,1,1,51466168.99,3,1,1
1024,Surabaya,39,45000000,62724877.99,3,1,1,62787429.99,4,1,1,63011469.99,4,1,1,63046628.99,4,1,1
1024,Surabaya,50,22000000,0.0,1,1,0,0.0,1,1,0,679025.0,1,1,1,679025.0,1,1,0
1022,Surabaya,68,27000000,0.0,2,1,1,0.0,2,1,0,507015.8,3,1,1,357980.8,3,1,1
1022,Surabaya,62,24000000,80729691.39,1,0,0,80729691.39,1,0,0,80501506.39,2,0,1,80615105.39,2,1,1
1024,Surabaya,27,26000000,52563617.05,1,1,0,52070724.05,1,1,1,51812409.05,1,1,1,51521831.05,2,1,1
1023,Surabaya,65,15000000,16743715.3,1,1,0,16814793.3,1,1,1,16542155.3,2,1,1,16126264.3,2,1,1
1022,Surabaya,31,25000000,0.0,1,1,0,959627.96,1,1,1,959627.96,1,1,0,959627.96,1,1,0
1021,Surabaya,54,20000000,17271590.4,1,1,1,16919312.4,1,1,1,17281004.4,1,1,1,17281004.4,1,1,0
1024,Surabaya,64,15000000,0.0,1,1,1,1001540.68,1,1,1,1361448.68,1,1,1,1361448.68,2,1,0
1022,Surabaya,41,33000000,0.0,1,1,1,1398201.18,1,1,1,1398201.18,1,1,0,1398201.18,1,1,0
1023,Surabaya,27,17000000,94496702.84,1,1,0,94392428.84,1,1,1,94392428.84,1,1,0,94786729.84,1,1,1
1024,Surabaya,43,56000000,145387228.3,1,1,0,145387228.3,1,1,0,145357629.3,1,1,1,144884551.3,1,1,1
1022,Surabaya,29,22000000,20027928.23,1,1,1,20140142.23,1,1,1,20140142.23,1,1,0,20341608.23,1,1,1
1023,Surabaya,49,26000000,11349136.02,1,0,1,11349136.02,1,0,0,11385916.02,1,0,1,11385916.02,1,1,0
1023,Surabaya,66,18000000,0.0,2,0,1,0.0,2,0,0,0.0,2,0,0,0.0,2,1,0
1021,Surabaya,53,20000000,155629204.1,1,1,0,155827815.1,1,1,1,155706187.1,1,1,1,155671585.1,1,1,1
1023,Surabaya,27,36000000,130595194.1,1,1,0,130850789.1,1,1,1,130850789.1,1,1,0,131321605.1,1,1,1
1021,Surabaya,24,4000000,139276125.9,4,1,0,139185318.9,4,1,1,139312152.9,4,1,1,138897940.9,4,1,1
1023,Surabaya,29,24000000,0.0,2,1,0,604764.0,2,1,1,604764.0,2,1,0,1041375.0,2,1,1
1021,Surabaya,46,18000000,158051097.1,1,1,0,158051097.1,1,1,0,158051097.1,1,1,0,158051097.1,1,1,0
1024,Surabaya,52,22000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1024,Surabaya,61,28000000,0.0,2,1,1,446285.06,2,1,1,446285.06,2,1,0,719503.06,2,1,1
1023,Surabaya,32,40000000,0.0,1,1,0,0.0,1,1,0,1137502.68,1,1,1,933061.68,1,1,1
1023,Surabaya,67,24000000,175292710.9,1,1,1,174990501.9,1,1,1,174990501.9,2,1,0,174554846.9,2,1,1
1022,Surabaya,68,28000000,0.0,2,1,1,0.0,2,1,0,468541.38,3,1,1,468541.38,3,1,0
1023,Surabaya,64,20000000,25716075.07,2,1,0,25785380.07,3,1,1,25785380.07,3,1,0,25657059.07,3,1,1
1023,Surabaya,54,22000000,0.0,2,1,1,919762.52,2,1,1,667675.52,2,1,1,667675.52,3,1,0
1021,Surabaya,63,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1022,Surabaya,41,55000000,114392852.9,2,1,0,114234836.9,3,1,1,114248234.9,3,1,1,114248234.9,3,1,0
1021,Surabaya,63,30000000,116243620.8,1,0,1,116243620.8,1,0,0,116243620.8,1,0,0,116727360.8,1,1,1
1024,Surabaya,29,33000000,74359211.01,2,1,1,74359211.01,2,1,0,73949952.01,2,1,1,73949952.01,2,1,0
1023,Surabaya,47,16000000,92908578.08,1,1,0,92894796.08,1,1,1,92894796.08,1,1,0,92894796.08,1,1,0
1021,Surabaya,47,18000000,131774415.5,2,1,0,131812025.5,2,1,1,131356371.5,2,1,1,131356371.5,2,1,0
1022,Surabaya,43,15000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1023,Surabaya,68,25000000,0.0,2,0,1,0.0,2,0,0,0.0,2,0,0,0.0,3,1,0
1021,Surabaya,34,44000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1022,Surabaya,67,20000000,65171262.46,1,1,1,65499687.46,1,1,1,65643790.46,1,1,1,65643790.46,1,1,0
1022,Surabaya,70,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1023,Surabaya,49,17000000,37347442.43,2,1,0,37347442.43,2,1,0,37110577.43,2,1,1,37110577.43,2,1,0
1024,Surabaya,46,21000000,86339929.94,1,1,0,86670197.94,1,1,1,86493247.94,1,1,1,86493247.94,1,1,0
1024,Surabaya,32,36000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,2,1,0
1022,Surabaya,24,21000000,105546657.3,1,1,0,105814973.3,1,1,1,105845816.3,1,1,1,105360546.3,1,1,1
1023,Surabaya,23,15000000,135532676.0,2,1,1,135399135.0,2,1,1,135399135.0,2,1,0,135399135.0,2,1,0
1023,Surabaya,69,21000000,0.0,2,1,1,812952.28,2,1,1,828055.28,2,1,1,828055.28,2,1,0
1022,Surabaya,46,15000000,115306596.3,2,1,1,115306596.3,2,1,0,115306596.3,2,1,0,115306596.3,2,1,0
1024,Surabaya,44,30000000,95012196.66,1,1,1,95191642.66,2,1,1,95312093.66,2,1,1,95605023.66,2,1,1
1024,Surabaya,27,18000000,65829613.73,1,1,1,65333137.73,1,1,1,65333137.73,1,1,0,65562546.73,1,1,1
1023,Surabaya,36,24000000,57344639.14,2,1,0,57307010.14,2,1,1,57290823.14,3,1,1,57070446.14,3,1,1
1023,Surabaya,31,19000000,62146794.7,3,1,0,62146794.7,3,1,0,61711024.7,3,1,1,62000458.7,4,1,1
1022,Surabaya,52,25000000,0.0,2,1,1,0.0,2,1,0,1109701.12,2,1,1,1109701.12,2,1,0
1023,Surabaya,56,17000000,33342275.3,2,1,1,33342275.3,2,1,0,33317575.3,2,1,1,33317575.3,2,1,0
1022,Surabaya,40,55000000,44336920.32,3,1,0,44514541.32,3,1,1,44514541.32,3,1,0,44989130.32,3,1,1
1021,Surabaya,58,15000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,1386595.74,1,1,1
1024,Surabaya,52,15000000,85486209.77,1,1,1,85778706.77,1,1,1,85437160.77,1,1,1,85437160.77,1,1,0
1024,Surabaya,24,15000000,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1021,Surabaya,62,17000000,128732865.9,1,1,1,129220834.9,1,1,1,129714227.9,1,1,1,129784355.9,1,1,1
1023,Surabaya,51,28000000,143371843.8,1,1,0,143049072.8,1,1,1,142929048.8,1,1,1,143340207.8,1,1,1
1024,Surabaya,46,26000000,82675800.48,1,1,1,83055193.48,1,1,1,83402512.48,1,1,1,83652581.48,2,1,1
1022,Surabaya,39,22000000,180047780.7,2,1,1,180213676.7,2,1,1,180213676.7,2,1,0,180109886.7,2,1,1
1024,Surabaya,52,18000000,114528275.2,1,1,0,114279986.2,1,1,1,113917560.2,1,1,1,113656080.2,1,1,1
1021,Surabaya,52,17000000,26245679.58,1,1,1,26409212.58,1,1,1,25956669.58,1,1,1,25956669.58,1,1,0
1022,Surabaya,42,43000000,142673811.2,1,1,0,142673811.2,2,1,0,142673811.2,3,1,0,142694807.2,3,1,1
1021,Surabaya,58,30000000,35738323.63,1,1,0,36052080.63,1,1,1,36530051.63,1,1,1,36346105.63,1,1,1
1023,Surabaya,25,17000000,0.0,1,1,0,0.0,1,1,0,1474509.46,1,1,1,1474509.46,1,1,0
1024,Surabaya,67,25000000,0.0,2,1,0,0.0,2,1,0,1439963.18,2,1,1,971973.18,2,1,1
1021,Surabaya,67,25000000,89905669.2,2,1,1,89415663.2,2,1,1,89496321.2,2,1,1,89260230.2,2,1,1
1023,Surabaya,30,33000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1022,Surabaya,37,58000000,15995990.24,1,1,0,15995990.24,1,1,0,16047269.24,1,1,1,15824820.24,1,1,1
1021,Surabaya,42,18000000,10207888.14,1,1,1,10207888.14,2,1,0,10004569.14,2,1,1,9925781.14,2,1,1
1024,Surabaya,29,23000000,81043347.0,1,1,0,81043347.0,2,1,0,81043347.0,2,1,0,80749771.0,2,1,1
1024,Surabaya,53,20000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1022,Surabaya,46,20000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1022,Surabaya,29,12000000,67176445.28,1,1,0,67162040.28,1,1,1,67162040.28,1,1,0,67570462.28,2,1,1
1021,Surabaya,32,24000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1021,Surabaya,60,18000000,117346826.8,1,1,1,117346826.8,1,1,0,117346826.8,1,1,0,117346826.8,1,1,0
1023,Surabaya,43,23000000,147507766.2,1,1,0,147740628.2,1,1,1,148091370.2,1,1,1,148538559.2,1,1,1
1022,Surabaya,32,15000000,11686245.96,1,1,1,11805409.96,2,1,1,11357728.96,2,1,1,11357728.96,3,1,0
1023,Surabaya,61,20000000,54818239.26,3,1,1,55305470.26,3,1,1,55713193.26,3,1,1,55263372.26,3,1,1
1021,Surabaya,60,30000000,55236872.76,2,1,1,55372593.76,2,1,1,54925551.76,2,1,1,54925551.76,2,1,0
1021,Surabaya,52,16000000,0.0,2,1,0,1273734.72,2,1,1,1556393.72,2,1,1,1474464.72,2,1,1
1022,Surabaya,29,30000000,55058433.26,1,0,0,55345464.26,1,0,1,55825678.26,1,0,1,55783327.26,1,1,1
1023,Surabaya,23,12000000,12267049.08,2,1,1,12390403.08,2,1,1,12390403.08,3,1,0,12245989.08,3,1,1
1022,Surabaya,30,20000000,53733847.28,1,1,0,53598986.28,1,1,1,54010834.28,1,1,1,54497668.28,1,1,1
1022,Surabaya,38,33000000,149525164.6,1,1,0,149525164.6,1,1,0,149307371.6,1,1,1,149209469.6,1,1,1
1024,Surabaya,29,15000000,19502358.08,2,1,0,19502358.08,2,1,0,19502358.08,2,1,0,19816968.08,2,1,1
1024,Surabaya,23,16000000,37979703.4,2,1,1,38124535.4,2,1,1,38124535.4,2,1,0,38124535.4,2,1,0
1024,Surabaya,70,21000000,71744265.78,2,1,0,71744265.78,2,1,0,71652707.78,2,1,1,72148581.78,2,1,1
1024,Surabaya,26,24000000,168330206.9,1,1,0,168330206.9,1,1,0,168353189.9,1,1,1,168353189.9,1,1,0
1021,Surabaya,36,51000000,0.0,2,1,1,257863.08,2,1,1,639556.08,2,1,1,147547.08,3,1,1
1021,Surabaya,38,54000000,0.0,1,1,1,771526.26,1,1,1,771526.26,1,1,0,456300.26,1,1,1
1022,Surabaya,54,16000000,191573594.7,1,1,0,191380110.7,1,1,1,191837030.7,1,1,1,192295857.7,1,1,1
1021,Surabaya,56,22000000,116020239.5,1,1,0,116433407.5,1,1,1,116024354.5,1,1,1,115919027.5,1,1,1
1024,Surabaya,28,27000000,82965610.83,2,1,1,82965610.83,2,1,0,83284687.83,2,1,1,83252452.83,2,1,1
1024,Surabaya,33,14000000,30492248.57,1,0,1,30638504.57,1,0,1,30638504.57,1,0,0,30889211.57,1,1,1
1023,Surabaya,42,44000000,0.0,3,0,0,0.0,3,0,0,0.0,3,0,0,0.0,3,1,0
1022,Surabaya,61,29000000,134798819.7,1,1,1,134798819.7,1,1,0,135085742.7,1,1,1,134609837.7,1,1,1
1022,Surabaya,56,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1024,Surabaya,64,18000000,0.0,2,1,0,0.0,2,1,0,1249908.4,2,1,1,1122521.4,3,1,1
1021,Surabaya,61,29000000,81543946.88,1,1,0,81666149.88,1,1,1,81666149.88,2,1,0,81932372.88,2,1,1
1023,Surabaya,65,27000000,17379376.89,1,1,1,17379376.89,1,1,0,17359249.89,2,1,1,17817361.89,2,1,1
1021,Surabaya,25,6000000,140136052.0,1,1,1,140600754.0,1,1,1,140322245.0,1,1,1,140322245.0,1,1,0
1021,Surabaya,30,26000000,32428223.49,1,1,0,32428223.49,1,1,0,32491361.49,2,1,1,32491361.49,2,1,0
1021,Surabaya,35,39000000,88537640.81,2,1,1,88827215.81,2,1,1,88810874.81,2,1,1,89206366.81,2,1,1
1022,Surabaya,38,15000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1021,Surabaya,68,15000000,103968229.4,1,1,1,103602483.4,1,1,1,103875523.4,1,1,1,104110410.4,1,1,1
1022,Surabaya,45,23000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1024,Surabaya,38,54000000,111792928.5,3,1,1,111474266.5,3,1,1,111474266.5,3,1,0,111277452.5,4,1,1
1024,Surabaya,31,21000000,0.0,2,1,1,0.0,2,1,0,0.0,3,1,0,1528570.84,3,1,1
1022,Surabaya,25,18000000,0.0,1,1,1,0.0,1,1,0,711439.22,1,1,1,685848.22,1,1,1
1024,Surabaya,27,15000000,54082103.69,1,0,0,54002728.69,1,0,1,54002728.69,1,0,0,54002728.69,1,1,0
1021,Surabaya,26,24000000,220423458.1,1,1,0,220307013.1,1,1,1,220185548.1,1,1,1,219707008.1,1,1,1
1021,Surabaya,24,16000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1021,Surabaya,22,14000000,54003275.87,1,1,1,53812896.87,1,1,1,53812896.87,1,1,0,53812896.87,1,1,0
1024,Surabaya,58,29000000,20790059.5,2,1,1,20504643.5,2,1,1,20099005.5,3,1,1,20099005.5,3,1,0
1022,Surabaya,25,15000000,95751581.1,2,1,0,95751581.1,2,1,0,95806177.1,2,1,1,95608377.1,3,1,1
1024,Surabaya,64,23000000,132927827.3,1,1,1,132927827.3,1,1,0,132858491.3,1,1,1,132761136.3,1,1,1
1024,Surabaya,45,14000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,888525.8,2,1,1
1024,Surabaya,23,16000000,81814478.13,1,1,1,81773185.13,1,1,1,81277622.13,1,1,1,81277622.13,1,1,0
1021,Surabaya,54,22000000,0.0,2,1,1,0.0,2,1,0,1029920.0,2,1,1,1375088.0,2,1,1
1022,Surabaya,26,14000000,11790188.42,1,0,1,12095526.42,1,0,1,12095526.42,2,0,0,12017057.42,2,1,1
1024,Surabaya,49,17000000,28236183.5,1,0,0,28691177.5,1,0,1,28791875.5,1,0,1,28791875.5,1,1,0
1021,Surabaya,55,15000000,98682323.25,2,1,0,98566179.25,2,1,1,98182121.25,2,1,1,98638858.25,2,1,1
1024,Surabaya,25,20000000,33398207.09,2,1,1,33716127.09,2,1,1,33790843.09,2,1,1,33790843.09,2,1,0
1021,Surabaya,47,24000000,56328196.86,1,1,1,55971704.86,1,1,1,56425138.86,1,1,1,56633513.86,1,1,1
1024,Surabaya,43,55000000,119055982.0,1,1,1,119055982.0,1,1,0,118741485.0,2,1,1,118595092.0,2,1,1
1022,Surabaya,68,27000000,0.0,2,1,0,0.0,2,1,0,787772.62,2,1,1,787772.62,2,1,0
1021,Surabaya,45,14000000,0.0,2,1,0,0.0,2,1,0,583817.06,3,1,1,660836.06,3,1,1
1024,Surabaya,49,25000000,102839616.0,2,1,1,102655793.0,2,1,1,102295912.0,2,1,1,102577038.0,2,1,1
1023,Surabaya,34,26000000,0.0,2,1,0,0.0,3,1,0,376077.8,3,1,1,188549.8,3,1,1
1022,Surabaya,24,14000000,0.0,2,1,0,1232628.98,2,1,1,1232628.98,2,1,0,1680732.98,2,1,1
1024,Surabaya,53,30000000,97086914.18,2,1,0,96758237.18,2,1,1,96758237.18,2,1,0,96819253.18,2,1,1
1024,Surabaya,42,28000000,0.0,2,1,1,0.0,3,1,0,969305.44,3,1,1,1469023.44,3,1,1
1023,Surabaya,65,18000000,20929356.1,1,1,1,20786059.1,1,1,1,20528024.1,1,1,1,20528024.1,1,1,0
1024,Surabaya,70,15000000,45949238.15,2,1,1,46153511.15,2,1,1,46153511.15,2,1,0,46629495.15,2,1,1
1022,Surabaya,33,40000000,23252415.98,1,1,1,23252415.98,1,1,0,23252415.98,1,1,0,23121249.98,1,1,1
1024,Surabaya,59,16000000,0.0,2,1,1,246628.16,2,1,1,246628.16,2,1,0,246628.16,2,1,0
1023,Surabaya,40,27000000,117353791.1,2,1,1,117164479.1,3,1,1,117646170.1,3,1,1,117203309.1,3,1,1
1023,Surabaya,65,17000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,699441.28,2,1,1
1021,Surabaya,59,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1024,Surabaya,27,14000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1024,Surabaya,54,27000000,90228297.15,1,1,0,90459309.15,1,1,1,90033212.15,1,1,1,90033212.15,1,1,0
1022,Surabaya,66,23000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1021,Surabaya,37,25000000,33942252.18,2,1,0,34063004.18,3,1,1,34063004.18,3,1,0,34096687.18,3,1,1
1022,Surabaya,25,19000000,38790546.3,1,1,0,38790546.3,1,1,0,39051875.3,1,1,1,39367670.3,1,1,1
1023,Surabaya,46,17000000,36650530.1,1,0,0,37046596.1,1,0,1,37046596.1,1,0,0,37046596.1,1,1,0
1021,Surabaya,70,25000000,210677084.0,2,1,0,210594606.0,2,1,1,210594606.0,2,1,0,210358418.0,2,1,1
1022,Surabaya,43,27000000,0.0,1,1,1,39856.02,1,1,1,279070.02,1,1,1,463375.02,1,1,1
1023,Surabaya,43,48000000,80105888.23,2,1,0,79637925.23,2,1,1,79971923.23,2,1,1,79971923.23,2,1,0
1022,Surabaya,30,16000000,83417261.54,1,1,0,83417261.54,1,1,0,83417261.54,1,1,0,83865872.54,1,1,1
1023,Surabaya,59,25000000,25699372.78,1,1,1,25872069.78,1,1,1,25872069.78,1,1,0,25872069.78,1,1,0
1021,Surabaya,45,30000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1021,Surabaya,35,51000000,172353908.8,1,1,1,172353908.8,1,1,0,172453567.8,1,1,1,172118104.8,1,1,1
1022,Surabaya,56,18000000,175746773.3,1,1,1,176174761.3,1,1,1,176111735.3,1,1,1,175858268.3,1,1,1
